X,Y,NTG,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
212,921,0.3388,17.804493814764857,13.038404810405298,11.40175425099138,10.04987562112089,10.770329614269007,21.02379604162864,17.4928556845359,12.041594578792296,18.788294228055936,16.1245154965971,8.94427190999916,12.206555615733702,8.602325267042627,7.280109889280518,9.219544457292887,10.816653826391969,9.219544457292887,10.0,14.866068747318506,12.083045973594572,10.295630140987,5.385164807134504,7.810249675906654,10.295630140987,7.211102550927978,4.47213595499958,5.656854249492381,5.830951894845301,7.280109889280518,5.385164807134504,2.8284271247461903,7.0710678118654755,2.23606797749979,3.1622776601683795,6.082762530298219,7.0710678118654755,17.0,16.0,0.0,17.11724276862369,3.605551275463989,11.40175425099138,8.54400374531753,5.830951894845301,3.0,7.615773105863909,9.486832980505138,19.4164878389476,13.601470508735444,5.656854249492381,4.123105625617661,7.211102550927978,5.0990195135927845,7.0710678118654755,17.08800749063506,10.0,10.816653826391969,20.248456731316587,19.313207915827967,15.652475842498529,13.892443989449804,10.63014581273465,7.615773105863909,11.40175425099138,8.246211251235321,21.93171219946131,21.02379604162864,11.661903789690601,10.770329614269007,19.4164878389476,14.212670403551895,18.439088914585774,13.416407864998739,18.384776310850235,13.92838827718412,13.0,13.038404810405298,14.7648230602334,18.439088914585774,14.866068747318506,15.652475842498529,16.1245154965971,24.20743687382041,19.209372712298546,25.612496949731394,20.615528128088304,18.35755975068582,17.029386365926403,17.46424919657298,17.72004514666935,22.20360331117452,18.0,19.026297590440446,20.615528128088304,21.02379604162864,22.825424421026653,22.360679774997898,20.396078054371138,21.540659228538015,22.0,29.206163733020468,23.769728648009426,23.194827009486403,30.23243291566195,25.96150997149434,25.079872407968907,25.019992006393608,25.179356624028344,29.5296461204668,26.0,26.1725046566048,33.60059523282288,29.154759474226502,27.018512172212592,29.120439557122072,28.442925306655784,28.861739379323623,32.202484376209235,31.016124838541646,29.0,29.017236257093817,34.9857113690718,33.1058907144937,30.14962686336267,34.0147027033899,31.400636936215164,31.78049716414141,33.52610922848042,33.24154027718932,32.01562118716424,32.0,32.0624390837628,32.55764119219941,35.4682957019364,34.48187929913333,33.06055050963308,37.57658845611187,34.058772731852805
214,904,0.3769,13.341664064126334,16.401219466856727,23.853720883753127,21.633307652783937,24.186773244895647,11.180339887498949,11.180339887498949,27.313000567495326,10.0,10.44030650891055,23.259406699226016,11.40175425099138,15.0,21.02379604162864,24.698178070456937,11.313708498984761,12.806248474865697,26.248809496813376,7.615773105863909,9.219544457292887,10.63014581273465,16.55294535724685,24.041630560342615,26.92582403567252,12.529964086141668,16.15549442140351,21.840329667841555,13.0,10.770329614269007,12.649110640673518,19.4164878389476,10.44030650891055,15.297058540778355,20.223748416156685,23.194827009486403,24.186773244895647,2.0,2.23606797749979,17.11724276862369,0.0,14.0,6.082762530298219,9.055385138137417,12.041594578792296,17.029386365926403,24.020824298928627,26.019223662515376,2.8284271247461903,4.47213595499958,13.152946437965905,16.1245154965971,23.08679276123039,18.24828759089466,22.20360331117452,4.123105625617661,25.317977802344327,26.30589287593181,5.385164807134504,5.0990195135927845,5.830951894845301,7.0710678118654755,10.295630140987,20.615528128088304,26.476404589747453,19.924858845171276,7.615773105863909,7.280109889280518,13.601470508735444,15.264337522473747,9.055385138137417,27.51363298439521,10.44030650891055,14.866068747318506,11.704699910719626,16.278820596099706,20.248456731316587,21.095023109728988,26.40075756488817,13.0,25.059928172283335,26.832815729997478,27.730849247724095,13.152946437965905,13.92838827718412,14.317821063276353,14.560219778561036,16.1245154965971,21.93171219946131,25.80697580112788,26.627053911388696,16.492422502470642,23.345235059857504,23.345235059857504,30.23243291566195,31.064449134018133,18.973665961010276,19.313207915827967,22.20360331117452,30.805843601498726,26.248809496813376,21.02379604162864,23.706539182259394,29.0,23.0,25.079872407968907,27.459060435491963,28.0178514522438,30.479501308256342,24.186773244895647,29.410882339705484,31.240998703626616,25.179356624028344,25.709920264364882,30.805843601498726,27.51363298439521,34.058772731852805,35.38361202590826,27.16615541441225,27.65863337187866,31.906112267087632,32.449961479175904,28.0178514522438,28.160255680657446,31.304951684997057,29.154759474226502,36.40054944640259,37.64306044943742,30.805843601498726,31.04834939252005,34.0,34.48187929913333,35.510561809129406,37.8021163428716,31.25699921617557,31.78049716414141,36.359317925395686,32.01562118716424,37.21558813185679
214,918,0.3484,17.029386365926403,13.601470508735444,14.317821063276353,12.649110640673518,13.892443989449804,19.4164878389476,16.278820596099706,15.556349186104045,17.204650534085253,14.866068747318506,12.206555615733702,11.40175425099138,9.219544457292887,10.295630140987,12.727922061357855,10.0,8.94427190999916,13.601470508735444,13.038404810405298,10.63014581273465,9.219544457292887,7.0710678118654755,11.40175425099138,13.892443989449804,6.708203932499369,6.082762530298219,9.219544457292887,5.385164807134504,5.656854249492381,4.47213595499958,6.4031242374328485,5.0,3.1622776601683795,6.708203932499369,9.486832980505138,10.44030650891055,14.142135623730951,13.152946437965905,3.605551275463989,14.0,0.0,8.06225774829855,5.0990195135927845,2.23606797749979,3.1622776601683795,10.04987562112089,12.041594578792296,16.1245154965971,10.198039027185569,2.23606797749979,2.8284271247461903,9.219544457292887,5.0,8.54400374531753,13.601470508735444,11.704699910719626,12.649110640673518,16.76305461424021,15.811388300841896,12.083045973594572,10.295630140987,7.0710678118654755,7.810249675906654,13.0,7.810249675906654,18.384776310850235,17.46424919657298,8.54400374531753,8.06225774829855,15.811388300841896,15.0,14.866068747318506,10.44030650891055,14.866068747318506,11.180339887498949,11.40175425099138,11.704699910719626,14.866068747318506,15.0,14.422205101855956,15.620499351813308,16.278820596099706,20.615528128088304,15.811388300841896,22.02271554554524,17.204650534085253,15.231546211727817,15.132745950421556,16.55294535724685,17.0,18.867962264113206,16.278820596099706,17.11724276862369,20.248456731316587,20.808652046684813,19.697715603592208,19.313207915827967,18.027756377319946,21.095023109728988,20.223748416156685,25.80697580112788,21.213203435596427,21.840329667841555,26.92582403567252,23.345235059857504,23.021728866442675,23.08679276123039,23.769728648009426,26.40075756488817,24.186773244895647,24.73863375370596,30.23243291566195,26.248809496813376,25.317977802344327,26.476404589747453,27.202941017470888,27.85677655436824,29.154759474226502,28.160255680657446,27.16615541441225,27.294688127912362,31.76476034853718,30.083217912982647,28.0,31.016124838541646,30.083217912982647,30.675723300355934,30.805843601498726,30.59411708155671,30.066592756745816,30.14962686336267,30.4138126514911,31.32091952673165,32.57299494980466,31.78049716414141,31.400636936215164,34.539832078341085,32.38826948140329
215,910,0.3125,14.317821063276353,14.560219778561036,19.79898987322333,17.69180601295413,19.849433241279208,14.422205101855956,12.649110640673518,22.47220505424423,12.529964086141668,11.40175425099138,18.601075237738275,10.04987562112089,11.661903789690601,16.401219466856727,19.72308292331602,9.219544457292887,9.848857801796104,21.02379604162864,8.54400374531753,8.0,8.246211251235321,12.041594578792296,18.788294228055936,21.540659228538015,8.602325267042627,11.40175425099138,16.55294535724685,8.48528137423857,6.4031242374328485,7.810249675906654,13.92838827718412,5.656854249492381,9.848857801796104,14.560219778561036,17.46424919657298,18.439088914585774,6.708203932499369,5.830951894845301,11.40175425099138,6.082762530298219,8.06225774829855,0.0,3.0,6.0,11.0,18.0,20.0,8.06225774829855,2.23606797749979,7.0710678118654755,10.04987562112089,17.029386365926403,12.165525060596439,16.1245154965971,5.830951894845301,19.235384061671343,20.223748416156685,8.94427190999916,8.06225774829855,5.0,4.123105625617661,5.0,14.560219778561036,20.396078054371138,13.92838827718412,10.816653826391969,10.0,8.602325267042627,9.899494936611665,9.433981132056603,21.540659228538015,9.486832980505138,10.295630140987,10.198039027185569,11.661903789690601,14.866068747318506,15.620499351813308,20.591260281974,11.045361017187261,19.4164878389476,21.095023109728988,21.95449840010015,14.422205101855956,12.041594578792296,15.811388300841896,13.152946437965905,13.152946437965905,17.204650534085253,20.518284528683193,21.2602916254693,15.132745950421556,18.601075237738275,18.867962264113206,24.839484696748443,25.612496949731394,17.0,17.029386365926403,18.384776310850235,25.495097567963924,21.95449840010015,21.18962010041709,20.615528128088304,24.413111231467404,22.80350850198276,22.360679774997898,23.769728648009426,24.166091947189145,26.076809620810597,23.194827009486403,25.495097567963924,26.92582403567252,25.632011235952593,24.0,26.832815729997478,25.179356624028344,29.68164415931166,30.805843601498726,26.1725046566048,26.0,28.231188426986208,28.635642126552707,27.892651361962706,27.16615541441225,28.160255680657446,28.160255680657446,32.2490309931942,33.28663395418648,29.017236257093817,29.068883707497267,30.675723300355934,31.016124838541646,31.78049716414141,33.61547262794322,30.066592756745816,30.01666203960727,32.69556544854363,31.400636936215164,33.61547262794322
215,913,0.3867,15.231546211727817,14.035668847618199,17.804493814764857,15.811388300841896,17.69180601295413,16.278820596099706,13.892443989449804,20.0,14.212670403551895,12.529964086141668,16.278820596099706,10.198039027185569,10.44030650891055,14.142135623730951,17.204650534085253,9.055385138137417,9.055385138137417,18.35755975068582,10.0,8.54400374531753,8.06225774829855,10.0,16.1245154965971,18.788294228055936,7.280109889280518,9.219544457292887,13.892443989449804,6.708203932499369,5.0990195135927845,5.830951894845301,11.180339887498949,4.123105625617661,7.211102550927978,11.704699910719626,14.560219778561036,15.524174696260024,9.486832980505138,8.54400374531753,8.54400374531753,9.055385138137417,5.0990195135927845,3.0,0.0,3.0,8.0,15.0,17.0,11.045361017187261,5.0990195135927845,4.123105625617661,7.0710678118654755,14.035668847618199,9.219544457292887,13.152946437965905,8.54400374531753,16.278820596099706,17.26267650163207,11.704699910719626,10.770329614269007,7.211102550927978,5.656854249492381,4.0,11.704699910719626,17.46424919657298,11.180339887498949,13.416407864998739,12.529964086141668,7.280109889280518,8.06225774829855,11.313708498984761,18.788294228055936,10.816653826391969,9.219544457292887,11.180339887498949,10.44030650891055,12.806248474865697,13.45362404707371,18.027756377319946,11.704699910719626,17.029386365926403,18.601075237738275,19.4164878389476,16.278820596099706,12.649110640673518,17.69180601295413,13.92838827718412,13.038404810405298,15.652475842498529,18.439088914585774,19.1049731745428,15.811388300841896,17.0,17.46424919657298,22.627416997969522,23.345235059857504,17.26267650163207,17.11724276862369,17.46424919657298,23.345235059857504,20.615528128088304,22.360679774997898,20.09975124224178,22.825424421026653,23.769728648009426,22.02271554554524,22.80350850198276,23.08679276123039,24.596747752497688,23.769728648009426,24.351591323771842,25.495097567963924,26.832815729997478,24.186773244895647,25.632011235952593,25.0,28.178005607210743,29.154759474226502,26.68332812825267,26.1725046566048,27.202941017470888,27.51363298439521,28.792360097775937,27.65863337187866,27.459060435491963,28.635642126552707,30.870698080866262,31.76476034853718,29.068883707497267,29.017236257093817,29.832867780352597,30.083217912982647,30.675723300355934,32.202484376209235,30.4138126514911,30.066592756745816,31.622776601683793,32.01562118716424,32.57299494980466
215,916,0.3402,16.64331697709324,14.142135623730951,16.1245154965971,14.317821063276353,15.811388300841896,18.439088914585774,15.620499351813308,17.69180601295413,16.278820596099706,14.212670403551895,14.212670403551895,11.180339887498949,10.0,12.206555615733702,14.866068747318506,9.848857801796104,9.219544457292887,15.811388300841896,12.041594578792296,10.0,8.94427190999916,8.54400374531753,13.601470508735444,16.1245154965971,7.0710678118654755,7.615773105863909,11.40175425099138,6.0,5.385164807134504,5.0,8.602325267042627,4.47213595499958,5.0,8.94427190999916,11.704699910719626,12.649110640673518,12.36931687685298,11.40175425099138,5.830951894845301,12.041594578792296,2.23606797749979,6.0,3.0,0.0,5.0,12.0,14.0,14.035668847618199,8.06225774829855,1.4142135623730951,4.123105625617661,11.045361017187261,6.324555320336759,10.198039027185569,11.40175425099138,13.341664064126334,14.317821063276353,14.560219778561036,13.601470508735444,9.848857801796104,8.06225774829855,5.0,8.94427190999916,14.560219778561036,8.602325267042627,16.15549442140351,15.231546211727817,7.0710678118654755,7.0710678118654755,13.601470508735444,16.1245154965971,12.727922061357855,9.055385138137417,12.806248474865697,10.0,11.180339887498949,11.661903789690601,15.620499351813308,13.038404810405298,14.866068747318506,16.278820596099706,17.029386365926403,18.439088914585774,13.892443989449804,19.849433241279208,15.264337522473747,13.601470508735444,14.560219778561036,16.64331697709324,17.204650534085253,17.0,15.811388300841896,16.492422502470642,20.615528128088304,21.2602916254693,18.027756377319946,17.72004514666935,17.029386365926403,21.400934559032695,19.6468827043885,23.853720883753127,20.024984394500787,21.540659228538015,25.059928172283335,22.090722034374522,22.20360331117452,22.360679774997898,23.40939982143925,24.698178070456937,23.53720459187964,24.351591323771842,28.30194339616981,24.73863375370596,24.73863375370596,25.179356624028344,26.92582403567252,27.730849247724095,27.51363298439521,26.68332812825267,26.476404589747453,26.68332812825267,29.966648127543394,28.460498941515414,27.073972741361768,29.410882339705484,29.732137494637012,30.463092423455635,29.427877939124322,29.274562336608895,29.274562336608895,29.427877939124322,29.832867780352597,31.016124838541646,31.04834939252005,30.4138126514911,30.805843601498726,32.89376840679705,31.78049716414141
215,921,0.25,19.79898987322333,15.652475842498529,14.317821063276353,13.038404810405298,13.601470508735444,22.47220505424423,19.209372712298546,14.422205101855956,20.248456731316587,17.804493814764857,11.704699910719626,14.142135623730951,11.180339887498949,10.198039027185569,11.661903789690601,12.727922061357855,11.40175425099138,12.041594578792296,16.1245154965971,13.601470508735444,12.041594578792296,8.246211251235321,10.0,12.041594578792296,9.219544457292887,7.280109889280518,8.06225774829855,7.810249675906654,8.602325267042627,7.0710678118654755,5.385164807134504,8.06225774829855,4.47213595499958,5.0,7.211102550927978,8.06225774829855,17.26267650163207,16.278820596099706,3.0,17.029386365926403,3.1622776601683795,11.0,8.0,5.0,0.0,7.0,9.0,19.026297590440446,13.038404810405298,4.123105625617661,1.4142135623730951,6.082762530298219,2.23606797749979,5.385164807134504,16.278820596099706,8.54400374531753,9.486832980505138,19.4164878389476,18.439088914585774,14.560219778561036,12.649110640673518,8.94427190999916,5.0,9.848857801796104,5.385164807134504,20.8806130178211,19.924858845171276,9.219544457292887,8.06225774829855,17.88854381999832,12.041594578792296,16.64331697709324,10.816653826391969,16.401219466856727,11.180339887498949,10.0,10.04987562112089,12.206555615733702,16.278820596099706,12.083045973594572,13.038404810405298,13.601470508735444,22.47220505424423,16.97056274847714,23.853720883753127,18.384776310850235,15.811388300841896,14.035668847618199,14.560219778561036,14.866068747318506,19.849433241279208,15.0,16.0312195418814,17.88854381999832,18.35755975068582,20.248456731316587,19.72308292331602,17.46424919657298,18.788294228055936,19.0,26.90724809414742,20.8806130178211,20.223748416156685,27.80287754891569,23.08679276123039,22.090722034374522,22.02271554554524,22.20360331117452,26.92582403567252,23.0,23.194827009486403,31.240998703626616,26.40075756488817,24.020824298928627,26.248809496813376,25.495097567963924,25.96150997149434,29.5296461204668,28.231188426986208,26.0,26.019223662515376,32.449961479175904,30.4138126514911,27.16615541441225,31.304951684997057,28.442925306655784,28.861739379323623,30.675723300355934,30.364452901377952,29.017236257093817,29.0,29.068883707497267,29.614185789921695,32.69556544854363,31.622776601683793,30.066592756745816,34.88552708502482,31.064449134018133
215,928,0.3512,25.238858928247925,19.79898987322333,14.560219778561036,14.317821063276353,13.341664064126334,28.635642126552707,25.059928172283335,12.041594578792296,26.40075756488817,23.706539182259394,11.40175425099138,19.72308292331602,15.620499351813308,11.180339887498949,10.04987562112089,18.35755975068582,16.64331697709324,9.055385138137417,22.47220505424423,19.697715603592208,17.88854381999832,12.041594578792296,8.06225774829855,8.246211251235321,14.7648230602334,11.40175425099138,7.615773105863909,13.416407864998739,14.866068747318506,13.0,7.0710678118654755,14.560219778561036,9.848857801796104,5.656854249492381,4.123105625617661,4.0,24.186773244895647,23.194827009486403,7.615773105863909,24.020824298928627,10.04987562112089,18.0,15.0,12.0,7.0,0.0,2.0,26.019223662515376,20.024984394500787,11.045361017187261,8.06225774829855,1.4142135623730951,6.324555320336759,2.8284271247461903,23.194827009486403,3.1622776601683795,3.605551275463989,26.30589287593181,25.317977802344327,21.37755832643195,19.4164878389476,15.524174696260024,5.656854249492381,4.47213595499958,7.0710678118654755,27.65863337187866,26.68332812825267,14.7648230602334,13.038404810405298,24.351591323771842,8.246211251235321,22.847319317591726,15.811388300841896,22.360679774997898,15.620499351813308,12.206555615733702,11.661903789690601,10.0,21.95449840010015,11.180339887498949,11.0,11.045361017187261,28.635642126552707,22.47220505424423,29.966648127543394,23.853720883753127,20.615528128088304,16.1245154965971,14.317821063276353,14.142135623730951,25.0,16.55294535724685,17.88854381999832,16.0312195418814,16.1245154965971,24.758836806279895,24.041630560342615,20.248456731316587,17.029386365926403,20.248456731316587,32.01562118716424,23.853720883753127,20.396078054371138,32.55764119219941,26.076809620810597,23.769728648009426,23.40939982143925,22.360679774997898,31.144823004794873,24.041630560342615,23.345235059857504,36.124783736376884,30.0,24.73863375370596,29.154759474226502,25.079872407968907,25.0,33.421549934136806,31.622776601683793,26.92582403567252,26.68332812825267,36.796738985948195,34.20526275297414,28.792360097775937,35.0,28.071337695236398,28.0,33.61547262794322,33.12099032335839,30.083217912982647,29.832867780352597,29.427877939124322,29.017236257093817,36.05551275463989,34.48187929913333,30.4138126514911,38.600518131237564,31.400636936215164
215,930,0.2918,26.92582403567252,21.2602916254693,15.231546211727817,15.264337522473747,13.92838827718412,30.463092423455635,26.832815729997478,12.041594578792296,28.231188426986208,25.495097567963924,12.083045973594572,21.470910553583888,17.204650534085253,12.206555615733702,10.44030650891055,20.12461179749811,18.35755975068582,9.055385138137417,24.351591323771842,21.540659228538015,19.697715603592208,13.601470508735444,8.54400374531753,8.0,16.55294535724685,13.038404810405298,8.602325267042627,15.231546211727817,16.76305461424021,14.866068747318506,8.602325267042627,16.492422502470642,11.704699910719626,7.211102550927978,5.0,4.47213595499958,26.1725046566048,25.179356624028344,9.486832980505138,26.019223662515376,12.041594578792296,20.0,17.0,14.0,9.0,2.0,0.0,28.0178514522438,22.02271554554524,13.038404810405298,10.04987562112089,3.1622776601683795,8.246211251235321,4.47213595499958,25.179356624028344,3.1622776601683795,3.0,28.284271247461902,27.294688127912362,23.345235059857504,21.37755832643195,17.46424919657298,7.211102550927978,4.0,8.602325267042627,29.614185789921695,28.635642126552707,16.55294535724685,14.7648230602334,26.248809496813376,8.0,24.698178070456937,17.4928556845359,24.166091947189145,17.204650534085253,13.45362404707371,12.806248474865697,10.198039027185569,23.706539182259394,11.704699910719626,11.180339887498949,11.045361017187261,30.463092423455635,24.186773244895647,31.78049716414141,25.553864678361276,22.20360331117452,17.204650534085253,14.866068747318506,14.560219778561036,26.627053911388696,17.4928556845359,18.867962264113206,16.0312195418814,16.0,26.248809496813376,25.495097567963924,21.400934559032695,17.029386365926403,21.02379604162864,33.60059523282288,25.0,20.8806130178211,34.058772731852805,27.202941017470888,24.596747752497688,24.166091947189145,22.80350850198276,32.526911934581186,24.698178070456937,23.769728648009426,37.64306044943742,31.240998703626616,25.298221281347036,30.23243291566195,25.317977802344327,25.079872407968907,34.713109915419565,32.802438933713454,27.51363298439521,27.202941017470888,38.18376618407357,35.4682957019364,29.546573405388315,36.235341863986875,28.284271247461902,28.071337695236398,34.66987164671943,34.132096331752024,30.675723300355934,30.364452901377952,29.832867780352597,29.154759474226502,37.20215047547655,35.510561809129406,30.805843601498726,39.824615503479755,31.78049716414141
216,902,0.3248,15.811388300841896,19.209372712298546,26.627053911388696,24.413111231467404,26.92582403567252,13.0,13.601470508735444,29.966648127543394,12.165525060596439,13.0,25.942243542145693,14.212670403551895,17.804493814764857,23.706539182259394,27.313000567495326,14.142135623730951,15.620499351813308,28.792360097775937,10.295630140987,12.041594578792296,13.45362404707371,19.235384061671343,26.570660511172846,29.410882339705484,15.264337522473747,18.788294228055936,24.351591323771842,15.652475842498529,13.416407864998739,15.231546211727817,21.840329667841555,13.0,17.72004514666935,22.561028345356956,25.495097567963924,26.476404589747453,4.47213595499958,5.0,19.4164878389476,2.8284271247461903,16.1245154965971,8.06225774829855,11.045361017187261,14.035668847618199,19.026297590440446,26.019223662515376,28.0178514522438,0.0,6.0,15.0,18.0,25.0,20.024984394500787,24.020824298928627,3.605551275463989,27.073972741361768,28.071337695236398,3.0,3.1622776601683795,5.830951894845301,7.615773105863909,11.40175425099138,22.20360331117452,28.160255680657446,21.37755832643195,5.0990195135927845,5.0,14.317821063276353,16.15549442140351,7.615773105863909,28.861739379323623,9.433981132056603,15.264337522473747,10.816653826391969,16.64331697709324,21.02379604162864,21.93171219946131,27.51363298439521,12.206555615733702,26.0,27.85677655436824,28.792360097775937,11.0,13.038404810405298,12.041594578792296,13.416407864998739,15.620499351813308,22.20360331117452,26.419689627245813,27.294688127912362,15.231546211727817,23.600847442411894,23.430749027719962,30.886890422961002,31.76476034853718,17.88854381999832,18.35755975068582,21.93171219946131,31.38470965295043,26.1725046566048,19.026297590440446,23.021728866442675,29.068883707497267,21.095023109728988,24.186773244895647,27.018512172212592,27.65863337187866,30.4138126514911,22.561028345356956,29.068883707497267,31.11269837220809,23.021728866442675,24.351591323771842,30.479501308256342,26.40075756488817,33.94112549695428,35.38361202590826,25.495097567963924,26.248809496813376,31.400636936215164,32.01562118716424,26.019223662515376,26.476404589747453,30.528675044947494,27.459060435491963,36.124783736376884,37.48332962798263,29.410882339705484,29.732137494637012,33.28663395418648,33.83784863137726,35.0,37.53664875824692,29.614185789921695,30.364452901377952,35.805027579936315,30.14962686336267,36.61966684720111
216,908,0.2419,15.033296378372908,16.15549442140351,21.93171219946131,19.79898987322333,22.02271554554524,14.317821063276353,13.152946437965905,24.698178070456937,12.649110640673518,12.041594578792296,20.808652046684813,11.40175425099138,13.601470508735444,18.601075237738275,21.95449840010015,10.770329614269007,11.661903789690601,23.259406699226016,9.055385138137417,9.219544457292887,9.848857801796104,14.212670403551895,21.02379604162864,23.769728648009426,10.63014581273465,13.601470508735444,18.788294228055936,10.63014581273465,8.48528137423857,10.0,16.15549442140351,7.810249675906654,12.083045973594572,16.76305461424021,19.6468827043885,20.615528128088304,5.656854249492381,5.0,13.601470508735444,4.47213595499958,10.198039027185569,2.23606797749979,5.0990195135927845,8.06225774829855,13.038404810405298,20.024984394500787,22.02271554554524,6.0,0.0,9.0,12.0,19.0,14.035668847618199,18.027756377319946,3.605551275463989,21.095023109728988,22.090722034374522,6.708203932499369,5.830951894845301,3.1622776601683795,3.1622776601683795,5.830951894845301,16.278820596099706,22.20360331117452,15.524174696260024,8.602325267042627,7.810249675906654,9.219544457292887,10.816653826391969,7.615773105863909,23.08679276123039,8.06225774829855,10.63014581273465,9.0,12.041594578792296,15.811388300841896,16.64331697709324,21.93171219946131,10.04987562112089,20.591260281974,22.360679774997898,23.259406699226016,12.529964086141668,11.045361017187261,13.892443989449804,12.0,12.649110640673518,17.69180601295413,21.400934559032695,22.20360331117452,14.0,19.1049731745428,19.209372712298546,25.80697580112788,26.627053911388696,16.1245154965971,16.278820596099706,18.35755975068582,26.40075756488817,22.20360331117452,19.6468827043885,20.248456731316587,24.839484696748443,21.37755832643195,21.840329667841555,23.706539182259394,24.186773244895647,26.40075756488817,22.02271554554524,25.553864678361276,27.202941017470888,24.041630560342615,23.08679276123039,26.92582403567252,24.515301344262525,30.0,31.240998703626616,25.019992006393608,25.079872407968907,28.178005607210743,28.653097563788805,26.476404589747453,26.019223662515376,27.85677655436824,27.018512172212592,32.449961479175904,33.60059523282288,28.160255680657446,28.284271247461902,30.463092423455635,30.870698080866262,31.76476034853718,33.83784863137726,29.0,29.154759474226502,32.64965543462902,30.14962686336267,33.54101966249684
216,917,0.3791,18.027756377319946,15.297058540778355,16.55294535724685,14.866068747318506,16.1245154965971,19.849433241279208,17.029386365926403,17.69180601295413,17.69180601295413,15.620499351813308,14.422205101855956,12.529964086141668,11.045361017187261,12.529964086141668,14.866068747318506,11.180339887498949,10.44030650891055,15.620499351813308,13.45362404707371,11.40175425099138,10.295630140987,9.219544457292887,13.45362404707371,15.811388300841896,8.246211251235321,8.246211251235321,11.313708498984761,7.0710678118654755,6.708203932499369,6.082762530298219,8.48528137423857,5.830951894845301,5.385164807134504,8.602325267042627,11.180339887498949,12.083045973594572,13.601470508735444,12.649110640673518,5.656854249492381,13.152946437965905,2.23606797749979,7.0710678118654755,4.123105625617661,1.4142135623730951,4.123105625617661,11.045361017187261,13.038404810405298,15.0,9.0,0.0,3.0,10.0,5.0990195135927845,9.055385138137417,12.165525060596439,12.165525060596439,13.152946437965905,15.297058540778355,14.317821063276353,10.44030650891055,8.54400374531753,5.0,7.615773105863909,13.341664064126334,7.211102550927978,16.76305461424021,15.811388300841896,6.324555320336759,6.0,13.892443989449804,14.7648230602334,12.806248474865697,8.246211251235321,12.727922061357855,9.055385138137417,9.848857801796104,10.295630140987,14.212670403551895,12.806248474865697,13.45362404707371,14.866068747318506,15.620499351813308,18.601075237738275,13.601470508735444,20.0,15.0,13.0,13.341664064126334,15.264337522473747,15.811388300841896,16.64331697709324,14.560219778561036,15.297058540778355,19.209372712298546,19.849433241279208,17.46424919657298,17.08800749063506,16.0,20.0,18.439088914585774,23.600847442411894,19.1049731745428,20.248456731316587,24.698178070456937,21.213203435596427,21.095023109728988,21.213203435596427,22.135943621178654,24.166091947189145,22.360679774997898,23.08679276123039,28.0178514522438,24.041630560342615,23.53720459187964,24.331050121192877,25.632011235952593,26.40075756488817,26.92582403567252,25.96150997149434,25.317977802344327,25.495097567963924,29.5296461204668,27.85677655436824,26.019223662515376,28.792360097775937,28.460498941515414,29.154759474226502,28.635642126552707,28.442925306655784,28.160255680657446,28.284271247461902,28.635642126552707,29.732137494637012,30.364452901377952,29.614185789921695,29.614185789921695,32.31098884280702,30.59411708155671
